description,image_url1,product_name
"
						The Everlasting treat Wheeler is great for keeping strong chewers occupied when capped with one or two of the everlasting dental treats. Use our unique Everlasting Dental Treat or original Everlasting Treat in the top.  Increase the challenge by adding smaller treats inside and in the ball system encourages play which helps reduce anxiety and boredom behaviors. 						
												
						",http://www.anipet.com/product-1.php?item=prod_images/39196-1404947603.jpg,Everlasting Treat Wheeler Small
"
						These plush pals are action packed with six exciting squeakers and arms that pull through! The interactive nature of the lovable Pulleezâ˘ Collection will thrill your canine companion! Featuring low stuffing to please both pooches and owners alike! Available in both Jungle and Farm collections, one size each. 						
												
						",http://www.anipet.com/product-1.php?item=prod_images/31483-1410280873.jpg,Farm Pulleez Bunny
"
						These plush pals are action packed with six exciting squeakers and arms that pull through! The interactive nature of the lovable Pulleezâ˘ Collection will thrill your canine companion! Featuring low stuffing to please both pooches and owners alike! Available in both Jungle and Farm collections, one size each						
												
						",http://www.anipet.com/product-1.php?item=prod_images/31484-1410281046.jpg,Farm Pulleez Cow
"
						These plush pals are action packed with six exciting squeakers and arms that pull through! The interactive nature of the lovable Pulleezâ˘ Collection will thrill your canine companion! Featuring low stuffing to please both pooches and owners alike! Available in both Jungle and Farm collections, one size each						
												
						",http://www.anipet.com/product-1.php?item=prod_images/31485-1410281118.jpg,Farm Pulleez Frog
"
						These plush pals are action packed with six exciting squeakers and arms that pull through! The interactive nature of the lovable Pulleezâ˘ Collection will thrill your canine companion! Featuring low stuffing to please both pooches and owners alike! Available in both Jungle and Farm collections, one size each						
												
						",http://www.anipet.com/product-1.php?item=prod_images/31486-1410281218.jpg,Farm Pulleez Pig
"
						A value pack designed for medium dogs who are moderate chewers. Includes a Flexi Chew and a Dental Chew with gently rounded dental nubs that help clean teeth plus control plaque & tartar build-up. Also includes a Healthy Edibles bacon-flavored bone that is completely edible. 						
												
						",http://www.anipet.com/product-1.php?item=prod_images/21490-1410294161.jpg,Flexi Chew Variety Pack Regular
"
						Made from inert soft thermoplastic polymer, designed to satisfy the chewing instinct of moderate chewers. Bristles raised during chewing will help clean teeth and prevent tartar build up. Not recommended for strong chewers. 						
												
						",http://www.anipet.com/product-1.php?item=prod_images/27115-1352499005.jpg,FlexiChew Bone Chicken Giant
"
						Made from inert soft thermoplastic polymer, designed to satisfy the chewing instinct of moderate chewers. Bristles raised during chewing will help clean teeth and prevent tartar build up. Not recommended for strong chewers. 						
												
						","http://www.anipet.com/product-1.php?item=prod_images/ncf201-1409863770.jpg,http://www.anipet.com/product-1.php?item=prod_images/27115-1352498539.jpg,http://www.anipet.com/product-1.php?item=prod_images/ncf201-1409863770.jpg,http://www.anipet.com/product-1.php?item=prod_images/27115-1352498539.jpg",FlexiChew Bone Chicken Petite
"
						Made from inert soft thermoplastic polymer, designed to satisfy the chewing instinct of moderate chewers. Bristles raised during chewing will help clean teeth and prevent tartar build up. Not recommended for strong chewers. 						
												
						","http://www.anipet.com/product-1.php?item=prod_images/ncf203-1409863800.jpg,http://www.anipet.com/product-1.php?item=prod_images/27115-1352498841.jpg,http://www.anipet.com/product-1.php?item=prod_images/ncf203-1409863800.jpg,http://www.anipet.com/product-1.php?item=prod_images/27115-1352498841.jpg",FlexiChew Bone Chicken Regular
"
						Made from inert soft thermoplastic polymer, designed to satisfy the chewing instinct of moderate chewers. Bristles raised during chewing will help clean teeth and prevent tartar build up. Not recommended for strong chewers. 						
												
						","http://www.anipet.com/product-1.php?item=prod_images/ncf205-1409863847.jpg,http://www.anipet.com/product-1.php?item=prod_images/27119-1352499188.jpg,http://www.anipet.com/product-1.php?item=prod_images/ncf205-1409863847.jpg,http://www.anipet.com/product-1.php?item=prod_images/27119-1352499188.jpg",FlexiChew Bone Chicken Souper
"
						Made from inert soft thermoplastic polymer, designed to satisfy the chewing instinct of moderate chewers. Bristles raised during chewing will help clean teeth and prevent tartar build up. Not recommended for strong chewers. 						
												
						","http://www.anipet.com/product-1.php?item=prod_images/ncf203-1409863815.jpg,http://www.anipet.com/product-1.php?item=prod_images/27115-1352498936.jpg,http://www.anipet.com/product-1.php?item=prod_images/ncf203-1409863815.jpg,http://www.anipet.com/product-1.php?item=prod_images/27115-1352498936.jpg",FlexiChew Bone Chicken Wolf
"
						Made from softer materials and designed to satisfy the chewing instinct of moderate chewers. Bristles raised during chewing will help clean teeth and prevent tartar build up. Not recommended for strong chewers. 						
												
						","http://www.anipet.com/product-1.php?item=prod_images/nx602-1409867817.jpg,http://www.anipet.com/product-1.php?item=prod_images/19904-1384970373.jpg,http://www.anipet.com/product-1.php?item=prod_images/nx602-1409867817.jpg,http://www.anipet.com/product-1.php?item=prod_images/19904-1384970373.jpg",FlexiChew Bumpy Bone Large/XLarge
"
						Made from softer materials and designed to satisfy the chewing instinct of moderate chewers. Bristles raised during chewing will help clean teeth and prevent tartar build up. Not recommended for strong chewers. 						
												
						","http://www.anipet.com/product-1.php?item=prod_images/nx602-1409867786.jpg,http://www.anipet.com/product-1.php?item=prod_images/19896-1384970133.jpg,http://www.anipet.com/product-1.php?item=prod_images/nx602-1409867786.jpg,http://www.anipet.com/product-1.php?item=prod_images/19896-1384970133.jpg",FlexiChew Bumpy Bone Small/Medium
"
","http://www.anipet.com/product-1.php?item=prod_images/ncf201tpp-1409863785.jpg,http://www.anipet.com/product-1.php?item=prod_images/27109-1356720256.jpg,http://www.anipet.com/product-1.php?item=prod_images/ncf201tpp-1409863785.jpg,http://www.anipet.com/product-1.php?item=prod_images/27109-1356720256.jpg",FlexiChew Chicken & Liver Petite 2PK
"
						Made from softer materials and designed to satisfy the chewing instinct of moderate chewers. Bristles raised during chewing will help clean teeth and prevent tartar build up. Not recommended for strong chewers. ","http://www.anipet.com/product-1.php?item=prod_images/nx702-1409867882.jpg,http://www.anipet.com/product-1.php?item=prod_images/19915-1384971289.jpg,http://www.anipet.com/product-1.php?item=prod_images/nx702-1409867882.jpg,http://www.anipet.com/product-1.php?item=prod_images/19915-1384971289.jpg",FlexiChew Ridge Bone Chew Large/XLarge
"
						Made from softer materials and designed to satisfy the chewing instinct of moderate chewers. Bristles raised during chewing will help clean teeth and prevent tartar build up. Not recommended for strong chewers. ","http://www.anipet.com/product-1.php?item=prod_images/nx702-1409867834.jpg,http://www.anipet.com/product-1.php?item=prod_images/19908-1384971124.jpg,http://www.anipet.com/product-1.php?item=prod_images/nx702-1409867834.jpg,http://www.anipet.com/product-1.php?item=prod_images/19908-1384971124.jpg",FlexiChew Ridge Bone Chew Small/Medium
"
",http://www.anipet.com/product-1.php?item=prod_images/39059-1416354983.png,"Floppy Friends Cow 10.5"""
"
",http://www.anipet.com/product-1.php?item=prod_images/39058-1416354901.png,"Floppy Friends Pig 10.5"""
"
",http://www.anipet.com/product-1.php?item=prod_images/39060-1416355640.png,"Floppy Friends Puppy 10.5"""
"
						Gigglers Chicken Plush Dog Toys have a tube inside that makes a giggling sound when your dog shakes the toy. 						
												
						","http://www.anipet.com/product-1.php?item=prod_images/39173-3-1410208833.jpg,http://www.anipet.com/product-1.php?item=prod_images/39173-2-1410208817.jpg,http://www.anipet.com/product-1.php?item=prod_images/39173-1-1410208799.jpg,http://www.anipet.com/product-1.php?item=prod_images/39173-3-1410208833.jpg,http://www.anipet.com/product-1.php?item=prod_images/39173-2-1410208817.jpg,http://www.anipet.com/product-1.php?item=prod_images/39173-1-1410208799.jpg","Gigglers Chicken 12"""
"
						Gigglers Hedgehog Plush Dog Toys have a tube inside that makes a giggling sound when your dog shakes the toy. 						
												
						",http://www.anipet.com/product-1.php?item=prod_images/39172-1410208676.jpg,"Gigglers Hedgehog 12"""
"
						Gigglers Pal Plush Dog Toys have a tube inside that makes a giggling sound when your dog shakes the toy. 						
												
						",http://www.anipet.com/product-1.php?item=prod_images/39174-1410208965.jpg,"Gigglers Pals 12"""
"
",,"Ginormous Invincibles Snake  65"""
"
						Go Active toys from Nylabone are a new innovation in dog toys that are built strong to last long and is made of a new innovative material that is soft and pliable for the ultimate game of tug. 						
												
						",http://www.anipet.com/product-1.php?item=prod_images/21479-1410291469.jpg,Go Active 3 Point Tug
"
						The Nylabone Go Active Odd Stick is made of a new innovative material that is soft and pliable for the ultimate game of tug, but still durable and tough enough to last for endless interactive fun. 						
												
						",http://www.anipet.com/product-1.php?item=prod_images/21484-1410292806.jpg,Go Active Odd Stick Large
"
						The Nylabone Go Active Odd Stick is made of a new innovative material that is soft and pliable for the ultimate game of tug, but still durable and tough enough to last for endless interactive fun. 						
												
						",http://www.anipet.com/product-1.php?item=prod_images/21483-1410292704.jpg,Go Active Odd Stick Small
"
						 Ready set bounce! Floating dog ball keeps dogs active and entertained. Designed for the ultimate in interactive play, built strong plays long! Made in the USA.						
												
						",http://www.anipet.com/product-1.php?item=prod_images/21480-1410291693.jpg,Go Active Oddball
"
						A value pack designed for medium dogs who are powerful chewers. Includes a giant non edible chicken flavor Dura Chew, a long lasting chew designed for powerful chewers, and a Healthy Edibles® bacon-flavored bone that is completely edible. 						
												
						",http://www.anipet.com/product-1.php?item=prod_images/28830-1364919873.jpg,Healthy Edible/Durachew Giant 2PK
"
						These quirky characters are soft and cuddly – perfect for all sized dogs who like to love on their toys! No matter how cute, they all grunt!						
												
						",http://www.anipet.com/product-1.php?item=prod_images/29010-1413410204.jpg,Heggie Army Plush Toy
"
						These quirky characters are soft and cuddly – perfect for all sized dogs who like to love on their toys! No matter how cute, they all grunt!						
												
						",http://www.anipet.com/product-1.php?item=prod_images/29011-1413410498.jpg,Heggie Chef Plush Toy
"
						These quirky characters are soft and cuddly – perfect for all sized dogs who like to love on their toys! No matter how cute, they all grunt!						
												
						",http://www.anipet.com/product-1.php?item=prod_images/29008-1413405065.jpg,Heggie Farmer Plush Toy
"
						These quirky characters are soft and cuddly – perfect for all sized dogs who like to love on their toys! No matter how cute, they all grunt!						
												
						",http://www.anipet.com/product-1.php?item=prod_images/29009-1413409205.jpg,Heggie Fisherman Plush Toy
"
						These quirky characters are soft and cuddly – perfect for all sized dogs who like to love on their toys! No matter how cute, they all grunt!						
												
						",http://www.anipet.com/product-1.php?item=prod_images/29013-1413411164.jpg,Heggie Super Plush Toy
