"Item Type","Product ID","Product Name","Product Type","Product Code/SKU","Bin Picking Number","Brand Name","Option Set","Option Set Align","Product Description",Price,"Cost Price","Retail Price","Sale Price","Fixed Shipping Cost","Free Shipping","Product Warranty","Product Weight","Product Width","Product Height","Product Depth","Allow Purchases?","Product Visible?","Product Availability","Track Inventory","Current Stock Level","Low Stock Level",Category,"Product Image ID - 1","Product Image File - 1","Product Image Description - 1","Product Image Is Thumbnail - 1","Product Image Sort - 1","Product Image ID - 2","Product Image File - 2","Product Image Description - 2","Product Image Is Thumbnail - 2","Product Image Sort - 2","Product Image ID - 3","Product Image File - 3","Product Image Description - 3","Product Image Is Thumbnail - 3","Product Image Sort - 3","Product Image ID - 4","Product Image File - 4","Product Image Description - 4","Product Image Is Thumbnail - 4","Product Image Sort - 4","Product Image ID - 5","Product Image File - 5","Product Image Description - 5","Product Image Is Thumbnail - 5","Product Image Sort - 5","Product Image ID - 6","Product Image File - 6","Product Image Description - 6","Product Image Is Thumbnail - 6","Product Image Sort - 6","Product Image ID - 7","Product Image File - 7","Product Image Description - 7","Product Image Is Thumbnail - 7","Product Image Sort - 7","Product Image ID - 8","Product Image File - 8","Product Image Description - 8","Product Image Is Thumbnail - 8","Product Image Sort - 8","Product Image ID - 9","Product Image File - 9","Product Image Description - 9","Product Image Is Thumbnail - 9","Product Image Sort - 9","Search Keywords","Page Title","Meta Keywords","Meta Description","MYOB Asset Acct","MYOB Income Acct","MYOB Expense Acct","Product Condition","Show Product Condition?","Event Date Required?","Event Date Name","Event Date Is Limited?","Event Date Start Date","Event Date End Date","Sort Order","Product Tax Class","Product UPC/EAN","Stop Processing Rules","Product URL","Redirect Old URL?","GPS Global Trade Item Number","GPS Manufacturer Part Number","GPS Gender","GPS Age Group","GPS Color","GPS Size","GPS Material","GPS Pattern","GPS Item Group ID","GPS Category","GPS Enabled","Avalara Product Tax Code"
"  Rule",230,"[S]Colour=Blue,Colour=Red,Colour=Green,Colour=Yellow,Colour=Purple,Colour=Black,Colour=Sherpa,Colour=Tahitian Sky,Colour=Maui Sunrise,Colour=Egg Roll,Colour=Monsoon Sun,Colour=Thundercloud,Colour=Waterspout,Colour=Cosmo,Colour=Montauk,Colour=Harbor,Colour=Mutiny,Colour=Pirate Punch,Colour=Atlantis,Colour=Manic Magenta,Colour=Triton Blue,Colour=Magma Orange,Colour=Alma Mater,Colour=Apple Orchard,Colour=Raspberry Sorbet,Colour=Oatmeal,Colour=Moss Chevron,Colour=Gravel,Colour=Blue Chevron,Colour=Chocolate,Colour=Iceberg / Poppy Stripe,Colour=Kelly / Cobalt Stripe,Colour=Geranium,Colour=Mermaid,Colour=Storm Grey,Colour=Dark Chocolate,Colour=Storm Blue,Colour=Jade,Colour=Coffee Bean,Colour=Smoke,Colour=Pear,Colour=Indigo,Colour=Hibiscus,Colour=Sun,Colour=Serenity Frost,Colour=Navy,Colour=Tangerine,Colour=Aqua,Colour=Pink,[S]Size=XSmall,Size=Small,Size=Large,Size=XLarge,Size=12"",Size=16"",Size=18"",Size=Double XLarge,Size=24"",Size=Small/Medium,Size=Medium/Large,Size=One Size,Size=14""",,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
Product,2139,"Eco Collar Snap Release (1116)",P,1116,,"Dublin Dog Co.","Colour | Size",Right,,28.00,14.00,0.00,28.00,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,"by option",2,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/eco-collar-snap-release-1116/,,,,,,,,,,,,N,
"  SKU",1209,"[S]Colour=Egg Roll,[S]Size=Large",,1116-EGGR-LGE,,,,,,,14.00,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",241,"[S]Colour=Blue,Colour=Red,Colour=Green,Colour=Yellow,Colour=Purple,Colour=Black,Colour=Sherpa,Colour=Tahitian Sky,Colour=Maui Sunrise,Colour=Hong Kong Seas,Colour=Monsoon Sun,Colour=Thundercloud,Colour=Waterspout,Colour=Cosmo,Colour=Montauk,Colour=Harbor,Colour=Mutiny,Colour=Pirate Punch,Colour=Atlantis,Colour=Manic Magenta,Colour=Triton Blue,Colour=Magma Orange,Colour=Alma Mater,Colour=Apple Orchard,Colour=Raspberry Sorbet,Colour=Oatmeal,Colour=Moss Chevron,Colour=Gravel,Colour=Blue Chevron,Colour=Chocolate,Colour=Iceberg / Poppy Stripe,Colour=Kelly / Cobalt Stripe,Colour=Geranium,Colour=Mermaid,Colour=Storm Grey,Colour=Dark Chocolate,Colour=Storm Blue,Colour=Jade,Colour=Coffee Bean,Colour=Smoke,Colour=Pear,Colour=Indigo,Colour=Hibiscus,Colour=Sun,Colour=Serenity Frost,Colour=Navy,Colour=Tangerine,Colour=Aqua,Colour=Pink,[S]Size=XSmall,Size=Small,Size=Medium,Size=XLarge,Size=12"",Size=16"",Size=18"",Size=Double XLarge,Size=24"",Size=Small/Medium,Size=Medium/Large,Size=One Size,Size=14""",,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
Product,2140,"Eco Leash (1140)",P,1140,,"Dublin Dog Co.",Colour,Right,,24.00,12.00,0.00,24.00,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,"by option",2,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/eco-leash-1140/,,,,,,,,,,,,N,
"  SKU",1199,[S]Colour=Cosmo,,1140-COSM,,,,,,,12.00,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",231,"[S]Colour=Blue,Colour=Red,Colour=Green,Colour=Yellow,Colour=Purple,Colour=Black,Colour=Sherpa,Colour=Tahitian Sky,Colour=Maui Sunrise,Colour=Egg Roll,Colour=Hong Kong Seas,Colour=Monsoon Sun,Colour=Thundercloud,Colour=Waterspout,Colour=Montauk,Colour=Harbor,Colour=Mutiny,Colour=Pirate Punch,Colour=Atlantis,Colour=Manic Magenta,Colour=Triton Blue,Colour=Magma Orange,Colour=Alma Mater,Colour=Apple Orchard,Colour=Raspberry Sorbet,Colour=Oatmeal,Colour=Moss Chevron,Colour=Gravel,Colour=Blue Chevron,Colour=Chocolate,Colour=Iceberg / Poppy Stripe,Colour=Kelly / Cobalt Stripe,Colour=Geranium,Colour=Mermaid,Colour=Storm Grey,Colour=Dark Chocolate,Colour=Storm Blue,Colour=Jade,Colour=Coffee Bean,Colour=Smoke,Colour=Pear,Colour=Indigo,Colour=Hibiscus,Colour=Sun,Colour=Serenity Frost,Colour=Navy,Colour=Tangerine,Colour=Aqua,Colour=Pink",,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
Product,2141,"ASNS Collar Traditional Buckle (1115)",P,1115,,"Dublin Dog Co.","Colour | Size",Right,,26.00,13.00,0.00,26.00,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,"by option",2,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/asns-collar-traditional-buckle-1115/,,,,,,,,,,,,N,
"  SKU",1201,"[S]Colour=Maui Sunrise,[S]Size=Medium",,1115-MAUI-MED,,,,,,,13.00,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",233,"[S]Colour=Blue,Colour=Red,Colour=Green,Colour=Yellow,Colour=Purple,Colour=Black,Colour=Sherpa,Colour=Tahitian Sky,Colour=Egg Roll,Colour=Hong Kong Seas,Colour=Monsoon Sun,Colour=Thundercloud,Colour=Waterspout,Colour=Cosmo,Colour=Montauk,Colour=Harbor,Colour=Mutiny,Colour=Pirate Punch,Colour=Atlantis,Colour=Manic Magenta,Colour=Triton Blue,Colour=Magma Orange,Colour=Alma Mater,Colour=Apple Orchard,Colour=Raspberry Sorbet,Colour=Oatmeal,Colour=Moss Chevron,Colour=Gravel,Colour=Blue Chevron,Colour=Chocolate,Colour=Iceberg / Poppy Stripe,Colour=Kelly / Cobalt Stripe,Colour=Geranium,Colour=Mermaid,Colour=Storm Grey,Colour=Dark Chocolate,Colour=Storm Blue,Colour=Jade,Colour=Coffee Bean,Colour=Smoke,Colour=Pear,Colour=Indigo,Colour=Hibiscus,Colour=Sun,Colour=Serenity Frost,Colour=Navy,Colour=Tangerine,Colour=Aqua,Colour=Pink,[S]Size=XSmall,Size=Small,Size=Large,Size=XLarge,Size=12"",Size=16"",Size=18"",Size=Double XLarge,Size=24"",Size=Small/Medium,Size=Medium/Large,Size=One Size,Size=14""",,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
Product,2142,"Eco Collar Snap Release (1118)",P,1118,,"Dublin Dog Co.","Colour | Size",Right,,24.00,12.00,0.00,24.00,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,"by option",2,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/eco-collar-snap-release-1118/,,,,,,,,,,,,N,
"  SKU",1202,"[S]Colour=Hong Kong Seas,[S]Size=Small",,1118-HONG-SML,,,,,,,12.00,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",235,"[S]Colour=Blue,Colour=Red,Colour=Green,Colour=Yellow,Colour=Purple,Colour=Black,Colour=Sherpa,Colour=Tahitian Sky,Colour=Maui Sunrise,Colour=Egg Roll,Colour=Monsoon Sun,Colour=Thundercloud,Colour=Waterspout,Colour=Cosmo,Colour=Montauk,Colour=Harbor,Colour=Mutiny,Colour=Pirate Punch,Colour=Atlantis,Colour=Manic Magenta,Colour=Triton Blue,Colour=Magma Orange,Colour=Alma Mater,Colour=Apple Orchard,Colour=Raspberry Sorbet,Colour=Oatmeal,Colour=Moss Chevron,Colour=Gravel,Colour=Blue Chevron,Colour=Chocolate,Colour=Iceberg / Poppy Stripe,Colour=Kelly / Cobalt Stripe,Colour=Geranium,Colour=Mermaid,Colour=Storm Grey,Colour=Dark Chocolate,Colour=Storm Blue,Colour=Jade,Colour=Coffee Bean,Colour=Smoke,Colour=Pear,Colour=Indigo,Colour=Hibiscus,Colour=Sun,Colour=Serenity Frost,Colour=Navy,Colour=Tangerine,Colour=Aqua,Colour=Pink,[S]Size=XSmall,Size=Medium,Size=Large,Size=XLarge,Size=12"",Size=16"",Size=18"",Size=Double XLarge,Size=24"",Size=Small/Medium,Size=Medium/Large,Size=One Size,Size=14""",,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
Product,2143,"Eco Collar Snap Release (1139)",P,1139,,"Dublin Dog Co.","Colour | Size",Right,,24.00,12.00,0.00,24.00,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,"by option",1,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/eco-collar-snap-release-1139/,,,,,,,,,,,,N,
"  SKU",1203,"[S]Colour=Cosmo,[S]Size=Small",,1139-COSM-SML,,,,,,,12.00,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",234,"[S]Colour=Blue,Colour=Red,Colour=Green,Colour=Yellow,Colour=Purple,Colour=Black,Colour=Sherpa,Colour=Tahitian Sky,Colour=Maui Sunrise,Colour=Egg Roll,Colour=Hong Kong Seas,Colour=Monsoon Sun,Colour=Thundercloud,Colour=Waterspout,Colour=Montauk,Colour=Harbor,Colour=Mutiny,Colour=Pirate Punch,Colour=Atlantis,Colour=Manic Magenta,Colour=Triton Blue,Colour=Magma Orange,Colour=Alma Mater,Colour=Apple Orchard,Colour=Raspberry Sorbet,Colour=Oatmeal,Colour=Moss Chevron,Colour=Gravel,Colour=Blue Chevron,Colour=Chocolate,Colour=Iceberg / Poppy Stripe,Colour=Kelly / Cobalt Stripe,Colour=Geranium,Colour=Mermaid,Colour=Storm Grey,Colour=Dark Chocolate,Colour=Storm Blue,Colour=Jade,Colour=Coffee Bean,Colour=Smoke,Colour=Pear,Colour=Indigo,Colour=Hibiscus,Colour=Sun,Colour=Serenity Frost,Colour=Navy,Colour=Tangerine,Colour=Aqua,Colour=Pink,[S]Size=XSmall,Size=Medium,Size=Large,Size=XLarge,Size=12"",Size=16"",Size=18"",Size=Double XLarge,Size=24"",Size=Small/Medium,Size=Medium/Large,Size=One Size,Size=14""",,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
Product,2144,"Eco Collar Snap Release (1137)",P,1137,,"Dublin Dog Co.","Colour | Size",Right,,28.00,14.00,0.00,28.00,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,"by option",2,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/eco-collar-snap-release-1137/,,,,,,,,,,,,N,
"  SKU",1210,"[S]Colour=Cosmo,[S]Size=Large",,1137-COSM-LGE,,,,,,,14.00,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",242,"[S]Colour=Blue,Colour=Red,Colour=Green,Colour=Yellow,Colour=Purple,Colour=Black,Colour=Sherpa,Colour=Tahitian Sky,Colour=Maui Sunrise,Colour=Egg Roll,Colour=Hong Kong Seas,Colour=Monsoon Sun,Colour=Thundercloud,Colour=Waterspout,Colour=Montauk,Colour=Harbor,Colour=Mutiny,Colour=Pirate Punch,Colour=Atlantis,Colour=Manic Magenta,Colour=Triton Blue,Colour=Magma Orange,Colour=Alma Mater,Colour=Apple Orchard,Colour=Raspberry Sorbet,Colour=Oatmeal,Colour=Moss Chevron,Colour=Gravel,Colour=Blue Chevron,Colour=Chocolate,Colour=Iceberg / Poppy Stripe,Colour=Kelly / Cobalt Stripe,Colour=Geranium,Colour=Mermaid,Colour=Storm Grey,Colour=Dark Chocolate,Colour=Storm Blue,Colour=Jade,Colour=Coffee Bean,Colour=Smoke,Colour=Pear,Colour=Indigo,Colour=Hibiscus,Colour=Sun,Colour=Serenity Frost,Colour=Navy,Colour=Tangerine,Colour=Aqua,Colour=Pink,[S]Size=XSmall,Size=Small,Size=Medium,Size=XLarge,Size=12"",Size=16"",Size=18"",Size=Double XLarge,Size=24"",Size=Small/Medium,Size=Medium/Large,Size=One Size,Size=14""",,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
Product,2145,"Eco Collar Snap Release (1138)",P,1138,,"Dublin Dog Co.","Colour | Size",Right,,26.00,13.00,0.00,26.00,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,"by option",1,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/eco-collar-snap-release-1138/,,,,,,,,,,,,N,
"  SKU",1212,"[S]Colour=Cosmo,[S]Size=Medium",,1138-COSM-MED,,,,,,,13.00,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",244,"[S]Colour=Blue,Colour=Red,Colour=Green,Colour=Yellow,Colour=Purple,Colour=Black,Colour=Sherpa,Colour=Tahitian Sky,Colour=Maui Sunrise,Colour=Egg Roll,Colour=Hong Kong Seas,Colour=Monsoon Sun,Colour=Thundercloud,Colour=Waterspout,Colour=Montauk,Colour=Harbor,Colour=Mutiny,Colour=Pirate Punch,Colour=Atlantis,Colour=Manic Magenta,Colour=Triton Blue,Colour=Magma Orange,Colour=Alma Mater,Colour=Apple Orchard,Colour=Raspberry Sorbet,Colour=Oatmeal,Colour=Moss Chevron,Colour=Gravel,Colour=Blue Chevron,Colour=Chocolate,Colour=Iceberg / Poppy Stripe,Colour=Kelly / Cobalt Stripe,Colour=Geranium,Colour=Mermaid,Colour=Storm Grey,Colour=Dark Chocolate,Colour=Storm Blue,Colour=Jade,Colour=Coffee Bean,Colour=Smoke,Colour=Pear,Colour=Indigo,Colour=Hibiscus,Colour=Sun,Colour=Serenity Frost,Colour=Navy,Colour=Tangerine,Colour=Aqua,Colour=Pink,[S]Size=XSmall,Size=Small,Size=Large,Size=XLarge,Size=12"",Size=16"",Size=18"",Size=Double XLarge,Size=24"",Size=Small/Medium,Size=Medium/Large,Size=One Size,Size=14""",,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
Product,2146,"Eco Leash (1144)",P,1144,,"Dublin Dog Co.",Colour,Right,,24.00,12.00,0.00,24.00,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,"by option",0,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/eco-leash-1144/,,,,,,,,,,,,N,
"  SKU",1213,[S]Colour=Montauk,,1144-MONT,,,,,,,12.00,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",245,"[S]Colour=Blue,Colour=Red,Colour=Green,Colour=Yellow,Colour=Purple,Colour=Black,Colour=Sherpa,Colour=Tahitian Sky,Colour=Maui Sunrise,Colour=Egg Roll,Colour=Hong Kong Seas,Colour=Monsoon Sun,Colour=Thundercloud,Colour=Waterspout,Colour=Cosmo,Colour=Harbor,Colour=Mutiny,Colour=Pirate Punch,Colour=Atlantis,Colour=Manic Magenta,Colour=Triton Blue,Colour=Magma Orange,Colour=Alma Mater,Colour=Apple Orchard,Colour=Raspberry Sorbet,Colour=Oatmeal,Colour=Moss Chevron,Colour=Gravel,Colour=Blue Chevron,Colour=Chocolate,Colour=Iceberg / Poppy Stripe,Colour=Kelly / Cobalt Stripe,Colour=Geranium,Colour=Mermaid,Colour=Storm Grey,Colour=Dark Chocolate,Colour=Storm Blue,Colour=Jade,Colour=Coffee Bean,Colour=Smoke,Colour=Pear,Colour=Indigo,Colour=Hibiscus,Colour=Sun,Colour=Serenity Frost,Colour=Navy,Colour=Tangerine,Colour=Aqua,Colour=Pink",,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
Product,2147,"Eco Collar Snap Release (1141)",P,1141,,"Dublin Dog Co.","Colour | Size",Right,,28.00,14.00,0.00,28.00,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,"by option",1,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/eco-collar-snap-release-1141/,,,,,,,,,,,,N,
"  SKU",1214,"[S]Colour=Montauk,[S]Size=Large",,1141-MONT-LGE,,,,,,,14.00,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",246,"[S]Colour=Blue,Colour=Red,Colour=Green,Colour=Yellow,Colour=Purple,Colour=Black,Colour=Sherpa,Colour=Tahitian Sky,Colour=Maui Sunrise,Colour=Egg Roll,Colour=Hong Kong Seas,Colour=Monsoon Sun,Colour=Thundercloud,Colour=Waterspout,Colour=Cosmo,Colour=Harbor,Colour=Mutiny,Colour=Pirate Punch,Colour=Atlantis,Colour=Manic Magenta,Colour=Triton Blue,Colour=Magma Orange,Colour=Alma Mater,Colour=Apple Orchard,Colour=Raspberry Sorbet,Colour=Oatmeal,Colour=Moss Chevron,Colour=Gravel,Colour=Blue Chevron,Colour=Chocolate,Colour=Iceberg / Poppy Stripe,Colour=Kelly / Cobalt Stripe,Colour=Geranium,Colour=Mermaid,Colour=Storm Grey,Colour=Dark Chocolate,Colour=Storm Blue,Colour=Jade,Colour=Coffee Bean,Colour=Smoke,Colour=Pear,Colour=Indigo,Colour=Hibiscus,Colour=Sun,Colour=Serenity Frost,Colour=Navy,Colour=Tangerine,Colour=Aqua,Colour=Pink,[S]Size=XSmall,Size=Small,Size=Medium,Size=XLarge,Size=12"",Size=16"",Size=18"",Size=Double XLarge,Size=24"",Size=Small/Medium,Size=Medium/Large,Size=One Size,Size=14""",,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
Product,2148,"Eco Collar Snap Release (1145)",P,1145,,"Dublin Dog Co.","Colour | Size",Right,,28.00,14.00,0.00,28.00,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,"by option",0,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/eco-collar-snap-release-1145/,,,,,,,,,,,,N,
"  SKU",1215,"[S]Colour=Harbor,[S]Size=Large",,1145-HARB-LGE,,,,,,,14.00,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",247,"[S]Colour=Blue,Colour=Red,Colour=Green,Colour=Yellow,Colour=Purple,Colour=Black,Colour=Sherpa,Colour=Tahitian Sky,Colour=Maui Sunrise,Colour=Egg Roll,Colour=Hong Kong Seas,Colour=Monsoon Sun,Colour=Thundercloud,Colour=Waterspout,Colour=Cosmo,Colour=Montauk,Colour=Mutiny,Colour=Pirate Punch,Colour=Atlantis,Colour=Manic Magenta,Colour=Triton Blue,Colour=Magma Orange,Colour=Alma Mater,Colour=Apple Orchard,Colour=Raspberry Sorbet,Colour=Oatmeal,Colour=Moss Chevron,Colour=Gravel,Colour=Blue Chevron,Colour=Chocolate,Colour=Iceberg / Poppy Stripe,Colour=Kelly / Cobalt Stripe,Colour=Geranium,Colour=Mermaid,Colour=Storm Grey,Colour=Dark Chocolate,Colour=Storm Blue,Colour=Jade,Colour=Coffee Bean,Colour=Smoke,Colour=Pear,Colour=Indigo,Colour=Hibiscus,Colour=Sun,Colour=Serenity Frost,Colour=Navy,Colour=Tangerine,Colour=Aqua,Colour=Pink,[S]Size=XSmall,Size=Small,Size=Medium,Size=XLarge,Size=12"",Size=16"",Size=18"",Size=Double XLarge,Size=24"",Size=Small/Medium,Size=Medium/Large,Size=One Size,Size=14""",,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
Product,2149,"Roxxter Dog Toy (1136)",P,1136,,"Dublin Dog Co.",,Right,,13.95,8.78,0.00,13.95,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,"by product",6,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/roxxter-dog-toy-1136/,,,,,,,,,,,,N,
Product,2150,"Eco Collar Snap Release (1142)",P,1142,,"Dublin Dog Co.","Colour | Size",Right,,26.00,13.00,0.00,26.00,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,"by option",2,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/eco-collar-snap-release-1142/,,,,,,,,,,,,N,
"  SKU",1216,"[S]Colour=Montauk,[S]Size=Medium",,1142-MONT-MED,,,,,,,13.00,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",248,"[S]Colour=Blue,Colour=Red,Colour=Green,Colour=Yellow,Colour=Purple,Colour=Black,Colour=Sherpa,Colour=Tahitian Sky,Colour=Maui Sunrise,Colour=Egg Roll,Colour=Hong Kong Seas,Colour=Monsoon Sun,Colour=Thundercloud,Colour=Waterspout,Colour=Cosmo,Colour=Harbor,Colour=Mutiny,Colour=Pirate Punch,Colour=Atlantis,Colour=Manic Magenta,Colour=Triton Blue,Colour=Magma Orange,Colour=Alma Mater,Colour=Apple Orchard,Colour=Raspberry Sorbet,Colour=Oatmeal,Colour=Moss Chevron,Colour=Gravel,Colour=Blue Chevron,Colour=Chocolate,Colour=Iceberg / Poppy Stripe,Colour=Kelly / Cobalt Stripe,Colour=Geranium,Colour=Mermaid,Colour=Storm Grey,Colour=Dark Chocolate,Colour=Storm Blue,Colour=Jade,Colour=Coffee Bean,Colour=Smoke,Colour=Pear,Colour=Indigo,Colour=Hibiscus,Colour=Sun,Colour=Serenity Frost,Colour=Navy,Colour=Tangerine,Colour=Aqua,Colour=Pink,[S]Size=XSmall,Size=Small,Size=Large,Size=XLarge,Size=12"",Size=16"",Size=18"",Size=Double XLarge,Size=24"",Size=Small/Medium,Size=Medium/Large,Size=One Size,Size=14""",,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
